time,ego_x,ego_y,ego_z,traffic_light_x,traffic_light_y,traffic_light_z,traffic_light_status
0,338.88055419921875,-32.06831359863281,0.2941999733448028,341.3599853515625,12.710039138793945,0.10326171666383743,1
1,338.88055419921875,-32.06822204589844,0.0581179037690162,341.3599853515625,12.710039138793945,0.10326171666383743,1
2,338.8804626464844,-32.06745147705078,-0.1002236902713775,341.3599853515625,12.710039138793945,0.10326171666383743,1
3,338.8807373046875,-32.060020446777344,-0.1480422914028167,341.3599853515625,12.710039138793945,0.10326171666383743,1
4,338.8821105957031,-32.02752685546875,-0.1257010549306869,341.3599853515625,12.710039138793945,0.10326171666383743,1
5,338.8790588378906,-31.967424392700195,-0.0762516409158706,341.3599853515625,12.710039138793945,0.10326171666383743,1
6,338.8793334960937,-31.88018035888672,-0.0299048610031604,341.3599853515625,12.710039138793945,0.10326171666383743,1
7,338.886474609375,-31.76560401916504,-0.0005303192301653,341.3599853515625,12.710039138793945,0.10326171666383743,1
8,338.88720703125,-31.626134872436523,0.0107217403128743,341.3599853515625,12.710039138793945,0.10326171666383743,1
9,338.88690185546875,-31.45914077758789,0.0092650223523378,341.3599853515625,12.710039138793945,0.10326171666383743,1
10,338.887451171875,-31.26596450805664,0.002050056355074,341.3599853515625,12.710039138793945,0.10326171666383743,1
11,338.8886108398437,-31.047487258911133,-0.0055888746865093,341.3599853515625,12.710039138793945,0.10326171666383743,1
12,338.88916015625,-30.804174423217773,-0.0108878323808312,341.3599853515625,12.710039138793945,0.10326171666383743,1
13,338.88916015625,-30.538890838623047,-0.0132317347452044,341.3599853515625,12.710039138793945,0.10326171666383743,1
14,338.88897705078125,-30.25312614440918,-0.0133338160812854,341.3599853515625,12.710039138793945,0.10326171666383743,1
15,338.8890075683594,-29.94508934020996,-0.0123188775032758,341.3599853515625,12.710039138793945,0.10326171666383743,1
16,338.8891296386719,-29.614591598510746,-0.0110912704840302,341.3599853515625,12.710039138793945,0.10326171666383743,1
17,338.88922119140625,-29.261932373046875,-0.0101623153313994,341.3599853515625,12.710039138793945,0.10326171666383743,1
18,338.8890075683594,-28.887496948242188,-0.0096850199624896,341.3599853515625,12.710039138793945,0.10326171666383743,1
19,338.888671875,-28.491886138916016,-0.0095821376889944,341.3599853515625,12.710039138793945,0.10326171666383743,1
20,338.8883056640625,-28.07592010498047,-0.0096900556236505,341.3599853515625,12.710039138793945,0.10326171666383743,1
21,338.8876953125,-27.640045166015625,-0.009861946105957,341.3599853515625,12.710039138793945,0.10326171666383743,1
22,338.8869323730469,-27.18487930297852,-0.0100019834935665,341.3599853515625,12.710039138793945,0.10326171666383743,1
23,338.8859558105469,-26.71100616455078,-0.0100740427151322,341.3599853515625,12.710039138793945,0.10326171666383743,1
24,338.8848876953125,-26.218873977661133,-0.0100839613005518,341.3599853515625,12.710039138793945,0.10326171666383743,1
25,338.8835144042969,-25.70969581604004,-0.0098463436588644,341.3599853515625,12.710039138793945,0.10326171666383743,1
26,338.88153076171875,-25.296091079711918,-0.0083725741133093,341.3599853515625,12.710039138793945,0.10326171666383743,1
27,338.8792419433594,-25.08044815063477,-0.00577331520617,341.3599853515625,12.710039138793945,0.10326171666383743,1
28,338.8779296875,-25.050317764282227,-0.0039158631116151,341.3599853515625,12.710039138793945,0.10326171666383743,1
29,338.8780517578125,-25.04842758178711,-0.0050630951300263,341.3599853515625,12.710039138793945,0.10326171666383743,1
30,338.87811279296875,-25.04478645324707,-0.0070922849699854,341.3599853515625,12.710039138793945,0.10326171666383743,1
31,338.87811279296875,-25.041723251342773,-0.008729095570743,341.3599853515625,12.710039138793945,0.10326171666383743,1
32,338.87811279296875,-25.03997802734375,-0.0096274949610233,341.3599853515625,12.710039138793945,0.10326171666383743,1
33,338.87811279296875,-25.039424896240234,-0.0099010085687041,341.3599853515625,12.710039138793945,0.10326171666383743,1
34,338.87811279296875,-25.03955078125,-0.0098238755017519,341.3599853515625,12.710039138793945,0.10326171666383743,1
35,338.87811279296875,-25.039833068847656,-0.0096726221963763,341.3599853515625,12.710039138793945,0.10326171666383743,1
36,338.87811279296875,-25.039979934692383,-0.0095973582938313,341.3599853515625,12.710039138793945,0.10326171666383743,1
37,338.87811279296875,-25.04017448425293,-0.0095003508031368,341.3599853515625,12.710039138793945,0.10326171666383743,1
38,338.87811279296875,-25.04031181335449,-0.0094325253739953,341.3599853515625,12.710039138793945,0.10326171666383743,1
39,338.87811279296875,-25.04037475585937,-0.0094028851017355,341.3599853515625,12.710039138793945,0.10326171666383743,1
40,338.87811279296875,-25.040363311767575,-0.0094069289043545,341.3599853515625,12.710039138793945,0.10326171666383743,1
41,338.87811279296875,-25.040340423583984,-0.0094152828678488,341.3599853515625,12.710039138793945,0.10326171666383743,1
42,338.87811279296875,-25.040321350097656,-0.0094219967722892,341.3599853515625,12.710039138793945,0.10326171666383743,1
43,338.87811279296875,-25.04031181335449,-0.0094254678115248,341.3599853515625,12.710039138793945,0.10326171666383743,1
44,338.87811279296875,-25.04030990600586,-0.0094256587326526,341.3599853515625,12.710039138793945,0.10326171666383743,1
45,338.87811279296875,-25.04031181335449,-0.0094249341636896,341.3599853515625,12.710039138793945,0.10326171666383743,1
46,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
47,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
48,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
49,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
50,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
51,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
52,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
53,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
54,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
55,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
56,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
57,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
58,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
59,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
60,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
61,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
62,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
63,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
64,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
65,338.87811279296875,-25.040313720703125,-0.0094244005158543,341.3599853515625,12.710039138793945,0.10326171666383743,1
