time,ego_x,ego_y,ego_z,traffic_light_x,traffic_light_y,traffic_light_z,traffic_light_status
0,124.44449615478516,-59.495853424072266,0.29419997334480286,144.2400360107422,62.28999710083008,0.10420653969049454,red
1,124.44207000732422,-59.49593734741211,0.061375692486763,144.2400360107422,62.28999710083008,0.10420653969049454,red
2,124.43877410888672,-59.49627685546875,-0.09053649753332138,144.2400360107422,62.28999710083008,0.10420653969049454,red
3,124.43737030029297,-59.49650192260742,-0.13481780886650085,144.2400360107422,62.28999710083008,0.10420653969049454,red
4,124.43692779541016,-59.4965705871582,-0.11132621765136719,144.2400360107422,62.28999710083008,0.10420653969049454,red
5,124.43709564208984,-59.49657440185547,-0.0622800812125206,144.2400360107422,62.28999710083008,0.10420653969049454,red
6,124.43766021728516,-59.496585845947266,-0.016986198723316193,144.2400360107422,62.28999710083008,0.10420653969049454,red
7,124.43854522705078,-59.49661636352539,0.011370849795639515,144.2400360107422,62.28999710083008,0.10420653969049454,red
8,124.43976593017578,-59.49662780761719,0.02193981036543846,144.2400360107422,62.28999710083008,0.10420653969049454,red
9,124.4413833618164,-59.49663543701172,0.020227432250976562,144.2400360107422,62.28999710083008,0.10420653969049454,red
10,124.4434814453125,-59.49662780761719,0.013037108816206455,144.2400360107422,62.28999710083008,0.10420653969049454,red
11,124.44608306884766,-59.49662780761719,0.005544700659811497,144.2400360107422,62.28999710083008,0.10420653969049454,red
12,124.4491195678711,-59.49665451049805,0.00040008543874137104,144.2400360107422,62.28999710083008,0.10420653969049454,red
13,124.45258331298828,-59.496673583984375,-0.0018738936632871628,144.2400360107422,62.28999710083008,0.10420653969049454,red
14,124.45645904541016,-59.496673583984375,-0.001976356375962496,144.2400360107422,62.28999710083008,0.10420653969049454,red
15,124.46073150634766,-59.496673583984375,-0.0009750365861691535,144.2400360107422,62.28999710083008,0.10420653969049454,red
16,124.46531677246094,-59.496673583984375,0.00023658752616029233,144.2400360107422,62.28999710083008,0.10420653969049454,red
17,124.47025299072266,-59.496673583984375,0.001148490933701396,144.2400360107422,62.28999710083008,0.10420653969049454,red
18,124.47547912597656,-59.496673583984375,0.0016094589373096824,144.2400360107422,62.28999710083008,0.10420653969049454,red
19,124.4809799194336,-59.496673583984375,0.0016951370052993298,144.2400360107422,62.28999710083008,0.10420653969049454,red
20,124.48676300048828,-59.49667739868164,0.0015679168282076716,144.2400360107422,62.28999710083008,0.10420653969049454,red
21,124.49275970458984,-59.49667739868164,0.0013785933842882514,144.2400360107422,62.28999710083008,0.10420653969049454,red
22,124.49899291992188,-59.49667739868164,0.0012219619238749146,144.2400360107422,62.28999710083008,0.10420653969049454,red
23,124.50544738769531,-59.49667739868164,0.001133727957494557,144.2400360107422,62.28999710083008,0.10420653969049454,red
24,124.51211547851562,-59.49667739868164,0.001108627300709486,144.2400360107422,62.28999710083008,0.10420653969049454,red
25,124.51898956298828,-59.49667739868164,0.0011230086674913764,144.2400360107422,62.28999710083008,0.10420653969049454,red
26,124.52609252929688,-59.49667739868164,0.0011519622057676315,144.2400360107422,62.28999710083008,0.10420653969049454,red
27,124.53341674804688,-59.49667739868164,0.0011782455258071423,144.2400360107422,62.28999710083008,0.10420653969049454,red
28,124.54098510742188,-59.49667739868164,0.0011941146804019809,144.2400360107422,62.28999710083008,0.10420653969049454,red
29,124.54884338378906,-59.49667739868164,0.001198997488245368,144.2400360107422,62.28999710083008,0.10420653969049454,red
30,124.5584716796875,-59.49667739868164,0.0011534499935805798,144.2400360107422,62.28999710083008,0.10420653969049454,red
31,124.60789489746094,-59.49660873413086,0.0003755187790375203,144.2400360107422,62.28999710083008,0.10420653969049454,red
32,124.6620864868164,-59.496673583984375,0.0003085708594880998,144.2400360107422,62.28999710083008,0.10420653969049454,red
33,124.72420501708984,-59.49668502807617,0.0004144668346270919,144.2400360107422,62.28999710083008,0.10420653969049454,red
34,124.80854034423828,-59.49676513671875,0.0003232192830182612,144.2400360107422,62.28999710083008,0.10420653969049454,red
35,124.89749908447266,-59.49686813354492,0.0005525588640011847,144.2400360107422,62.28999710083008,0.10420653969049454,red
36,124.98735809326172,-59.49692916870117,0.0008666228968650103,144.2400360107422,62.28999710083008,0.10420653969049454,red
37,125.08260345458984,-59.496986389160156,0.0010086059337481856,144.2400360107422,62.28999710083008,0.10420653969049454,red
38,125.1930160522461,-59.49708938598633,0.0008166503976099193,144.2400360107422,62.28999710083008,0.10420653969049454,red
39,125.32046508789062,-59.49714660644531,0.0005854415940120816,144.2400360107422,62.28999710083008,0.10420653969049454,red
40,125.45643615722656,-59.497215270996094,0.0005487823509611189,144.2400360107422,62.28999710083008,0.10420653969049454,red
41,125.60445404052734,-59.49726867675781,0.00054168701171875,144.2400360107422,62.28999710083008,0.10420653969049454,red
