time,ego_x,ego_y,ego_z,traffic_light_x,traffic_light_y,traffic_light_z,traffic_light_status
0,123.41560363769531,2.047828435897827,0.29419997334480286,102.11000061035156,-4.429990291595459,0.10420653969049454,red
1,123.41484832763672,2.0478639602661133,0.047473371028900146,102.11000061035156,-4.429990291595459,0.10420653969049454,red
2,123.41582489013672,2.0478057861328125,-0.08046767860651016,102.11000061035156,-4.429990291595459,0.10420653969049454,red
3,123.41316986083984,2.047776699066162,-0.07309303432703018,102.11000061035156,-4.429990291595459,0.10420653969049454,red
4,123.39059448242188,2.047612190246582,-0.0441136360168457,102.11000061035156,-4.429990291595459,0.10420653969049454,red
5,123.34758758544922,2.0474934577941895,-0.022051429376006126,102.11000061035156,-4.429990291595459,0.10420653969049454,red
6,123.289306640625,2.0471017360687256,-0.010313949547708035,102.11000061035156,-4.429990291595459,0.10420653969049454,red
7,123.21575164794922,2.0462918281555176,-0.005663985852152109,102.11000061035156,-4.429990291595459,0.10420653969049454,red
8,123.1269302368164,2.0457653999328613,-0.004538345150649548,102.11000061035156,-4.429990291595459,0.10420653969049454,red
9,123.02499389648438,2.0454952716827393,-0.004695358220487833,102.11000061035156,-4.429990291595459,0.10420653969049454,red
10,122.90821838378906,2.0453145503997803,-0.005101585295051336,102.11000061035156,-4.429990291595459,0.10420653969049454,red
11,122.77632904052734,2.0451431274414062,-0.005407257005572319,102.11000061035156,-4.429990291595459,0.10420653969049454,red
12,122.62982177734375,2.045010566711426,-0.00556743610650301,102.11000061035156,-4.429990291595459,0.10420653969049454,red
13,122.46882629394531,2.044881582260132,-0.0056298826821148396,102.11000061035156,-4.429990291595459,0.10420653969049454,red
14,122.2934799194336,2.044753074645996,-0.005643882788717747,102.11000061035156,-4.429990291595459,0.10420653969049454,red
15,122.1040267944336,2.0446274280548096,-0.005640449468046427,102.11000061035156,-4.429990291595459,0.10420653969049454,red
16,121.90074920654297,2.044511079788208,-0.005633544642478228,102.11000061035156,-4.429990291595459,0.10420653969049454,red
17,121.68395233154297,2.0444109439849854,-0.005627975333482027,102.11000061035156,-4.429990291595459,0.10420653969049454,red
18,121.45393371582031,2.0443332195281982,-0.005624427460134029,102.11000061035156,-4.429990291595459,0.10420653969049454,red
19,121.2109603881836,2.0442826747894287,-0.00562221510335803,102.11000061035156,-4.429990291595459,0.10420653969049454,red
20,120.95536804199219,2.0442633628845215,-0.0056205750443041325,102.11000061035156,-4.429990291595459,0.10420653969049454,red
21,120.68743133544922,2.0442795753479004,-0.005619087256491184,102.11000061035156,-4.429990291595459,0.10420653969049454,red
22,120.40740966796875,2.044335126876831,-0.005617866292595863,102.11000061035156,-4.429990291595459,0.10420653969049454,red
23,120.11561584472656,2.044433355331421,-0.005616531241685152,102.11000061035156,-4.429990291595459,0.10420653969049454,red
24,119.81229400634766,2.04457688331604,-0.00561538664624095,102.11000061035156,-4.429990291595459,0.10420653969049454,red
25,119.4980239868164,2.0447511672973633,-0.005613097921013832,102.11000061035156,-4.429990291595459,0.10420653969049454,red
26,119.17374420166016,2.0449717044830322,-0.00561038963496685,102.11000061035156,-4.429990291595459,0.10420653969049454,red
27,118.839111328125,2.045297384262085,-0.0056093595921993256,102.11000061035156,-4.429990291595459,0.10420653969049454,red
28,118.49410247802734,2.0457234382629395,-0.005608940031379461,102.11000061035156,-4.429990291595459,0.10420653969049454,red
29,118.1388931274414,2.0462379455566406,-0.005608520470559597,102.11000061035156,-4.429990291595459,0.10420653969049454,red
30,117.77368927001953,2.0468297004699707,-0.005607909988611937,102.11000061035156,-4.429990291595459,0.10420653969049454,red
31,117.39875793457031,2.0474889278411865,-0.005606803577393293,102.11000061035156,-4.429990291595459,0.10420653969049454,red
32,117.02059936523438,2.048199415206909,-0.005586433224380016,102.11000061035156,-4.429990291595459,0.10420653969049454,red
33,116.66452026367188,2.0488791465759277,-0.005516471806913614,102.11000061035156,-4.429990291595459,0.10420653969049454,red
34,116.34596252441406,2.0494577884674072,-0.005444259382784367,102.11000061035156,-4.429990291595459,0.10420653969049454,red
35,116.06480407714844,2.0499484539031982,-0.005403556860983372,102.11000061035156,-4.429990291595459,0.10420653969049454,red
36,115.82015228271484,2.0503969192504883,-0.005387077108025551,102.11000061035156,-4.429990291595459,0.10420653969049454,red
37,115.61433410644531,2.050905466079712,-0.005368842743337154,102.11000061035156,-4.429990291595459,0.10420653969049454,red
38,115.56539916992188,2.051240921020508,-0.005091933999210596,102.11000061035156,-4.429990291595459,0.10420653969049454,red
39,115.56532287597656,2.051241636276245,-0.005191230680793524,102.11000061035156,-4.429990291595459,0.10420653969049454,red
40,115.56520080566406,2.0512421131134033,-0.005363654810935259,102.11000061035156,-4.429990291595459,0.10420653969049454,red
41,115.56512451171875,2.0512425899505615,-0.005474281031638384,102.11000061035156,-4.429990291595459,0.10420653969049454,red
42,115.5650863647461,2.0512428283691406,-0.00551822641864419,102.11000061035156,-4.429990291595459,0.10420653969049454,red
43,115.56507873535156,2.0512428283691406,-0.00553409568965435,102.11000061035156,-4.429990291595459,0.10420653969049454,red
44,115.5650634765625,2.0512430667877197,-0.005546913016587496,102.11000061035156,-4.429990291595459,0.10420653969049454,red
45,115.5650634765625,2.0512430667877197,-0.005553855560719967,102.11000061035156,-4.429990291595459,0.10420653969049454,red
46,115.5650634765625,2.0512430667877197,-0.005553855560719967,102.11000061035156,-4.429990291595459,0.10420653969049454,red
47,115.56505584716797,2.0512430667877197,-0.005557136610150337,102.11000061035156,-4.429990291595459,0.10420653969049454,red
48,115.56505584716797,2.0512430667877197,-0.005557136610150337,102.11000061035156,-4.429990291595459,0.10420653969049454,red
49,115.56505584716797,2.0512430667877197,-0.005557136610150337,102.11000061035156,-4.429990291595459,0.10420653969049454,red
50,115.56505584716797,2.0512430667877197,-0.005557136610150337,102.11000061035156,-4.429990291595459,0.10420653969049454,red
51,115.56505584716797,2.0512430667877197,-0.005557136610150337,102.11000061035156,-4.429990291595459,0.10420653969049454,red
52,115.56505584716797,2.0512430667877197,-0.005558204371482134,102.11000061035156,-4.429990291595459,0.10420653969049454,red
53,115.56505584716797,2.0512430667877197,-0.005558204371482134,102.11000061035156,-4.429990291595459,0.10420653969049454,red
54,115.56505584716797,2.0512430667877197,-0.005558204371482134,102.11000061035156,-4.429990291595459,0.10420653969049454,red
