time,ego_x,ego_y,ego_z,traffic_light_x,traffic_light_y,traffic_light_z,traffic_light_status
0,334.7220153808594,-294.56304931640625,0.29419994354248047,332.0399475097656,316.35009765625,0.10326171666383743,red
1,334.7220153808594,-294.5631408691406,0.05811786651611328,332.0399475097656,316.35009765625,0.10326171666383743,red
2,334.7219543457031,-294.56390380859375,-0.10022365301847458,332.0399475097656,316.35009765625,0.10326171666383743,red
3,334.7222595214844,-294.5711364746094,-0.14803645014762878,332.0399475097656,316.35009765625,0.10326171666383743,red
4,334.72381591796875,-294.60504150390625,-0.1257104128599167,332.0399475097656,316.35009765625,0.10326171666383743,red
5,334.7208557128906,-294.6646423339844,-0.07624156773090363,332.0399475097656,316.35009765625,0.10326171666383743,red
6,334.7209777832031,-294.7517395019531,-0.029894866049289703,332.0399475097656,316.35009765625,0.10326171666383743,red
7,334.7278137207031,-294.8650817871094,-0.0005149459466338158,332.0399475097656,316.35009765625,0.10326171666383743,red
8,334.7283630371094,-295.00274658203125,0.01074851956218481,332.0399475097656,316.35009765625,0.10326171666383743,red
9,334.7276916503906,-295.1617431640625,0.009358100593090057,332.0399475097656,316.35009765625,0.10326171666383743,red
10,334.7278137207031,-295.3455505371094,0.0021479798015207052,332.0399475097656,316.35009765625,0.10326171666383743,red
11,334.728271484375,-295.5536193847656,-0.005512428004294634,332.0399475097656,316.35009765625,0.10326171666383743,red
12,334.7283020019531,-295.7843933105469,-0.010824584402143955,332.0399475097656,316.35009765625,0.10326171666383743,red
13,334.72772216796875,-296.03814697265625,-0.013215904124081135,332.0399475097656,316.35009765625,0.10326171666383743,red
14,334.72711181640625,-296.3154296875,-0.013376235961914062,332.0399475097656,316.35009765625,0.10326171666383743,red
15,334.7264404296875,-296.6159973144531,-0.012381781823933125,332.0399475097656,316.35009765625,0.10326171666383743,red
16,334.7261657714844,-296.9395446777344,-0.01114528626203537,332.0399475097656,316.35009765625,0.10326171666383743,red
17,334.7257995605469,-297.2856140136719,-0.010197028517723083,332.0399475097656,316.35009765625,0.10326171666383743,red
18,334.7254638671875,-297.6537170410156,-0.009702338837087154,332.0399475097656,316.35009765625,0.10326171666383743,red
19,334.7247314453125,-298.0435791015625,-0.00959217082709074,332.0399475097656,316.35009765625,0.10326171666383743,red
20,334.7239685058594,-298.45452880859375,-0.009701652452349663,332.0399475097656,316.35009765625,0.10326171666383743,red
21,334.72283935546875,-298.8857421875,-0.009874076582491398,332.0399475097656,316.35009765625,0.10326171666383743,red
22,334.72161865234375,-299.3365478515625,-0.010012817569077015,332.0399475097656,316.35009765625,0.10326171666383743,red
23,334.72015380859375,-299.8061828613281,-0.010081901215016842,332.0399475097656,316.35009765625,0.10326171666383743,red
24,334.718505859375,-300.2942199707031,-0.010089149698615074,332.0399475097656,316.35009765625,0.10326171666383743,red
25,334.7166442871094,-300.8001403808594,-0.009909934364259243,332.0399475097656,316.35009765625,0.10326171666383743,red
26,334.7153015136719,-301.30859375,-0.00953826867043972,332.0399475097656,316.35009765625,0.10326171666383743,red
27,334.7142639160156,-301.81866455078125,-0.009356917813420296,332.0399475097656,316.35009765625,0.10326171666383743,red
28,334.7133483886719,-302.3408203125,-0.009341582655906677,332.0399475097656,316.35009765625,0.10326171666383743,red
29,334.7127990722656,-302.8604736328125,-0.009281806647777557,332.0399475097656,316.35009765625,0.10326171666383743,red
30,334.712646484375,-303.38104248046875,-0.009261512197554111,332.0399475097656,316.35009765625,0.10326171666383743,red
31,334.71331787109375,-303.78973388671875,-0.007849235087633133,332.0399475097656,316.35009765625,0.10326171666383743,red
32,334.71343994140625,-303.9479064941406,-0.0048981476575136185,332.0399475097656,316.35009765625,0.10326171666383743,red
33,334.7133483886719,-303.9510192871094,-0.003845481900498271,332.0399475097656,316.35009765625,0.10326171666383743,red
34,334.71337890625,-303.9539489746094,-0.005536079406738281,332.0399475097656,316.35009765625,0.10326171666383743,red
35,334.71343994140625,-303.9577331542969,-0.007581100333482027,332.0399475097656,316.35009765625,0.10326171666383743,red
36,334.7134704589844,-303.9605407714844,-0.009045486338436604,332.0399475097656,316.35009765625,0.10326171666383743,red
37,334.7135009765625,-303.9619445800781,-0.009756050072610378,332.0399475097656,316.35009765625,0.10326171666383743,red
38,334.7135009765625,-303.9622802734375,-0.00990447960793972,332.0399475097656,316.35009765625,0.10326171666383743,red
39,334.7135009765625,-303.9620361328125,-0.009775504469871521,332.0399475097656,316.35009765625,0.10326171666383743,red
40,334.7135009765625,-303.9618225097656,-0.009648818522691727,332.0399475097656,316.35009765625,0.10326171666383743,red
41,334.7135009765625,-303.96160888671875,-0.009566878899931908,332.0399475097656,316.35009765625,0.10326171666383743,red
42,334.7135009765625,-303.9613342285156,-0.009479026310145855,332.0399475097656,316.35009765625,0.10326171666383743,red
43,334.7135009765625,-303.961181640625,-0.009423370473086834,332.0399475097656,316.35009765625,0.10326171666383743,red
44,334.7134704589844,-303.96112060546875,-0.009404411539435387,332.0399475097656,316.35009765625,0.10326171666383743,red
45,334.7134704589844,-303.96112060546875,-0.009409560821950436,332.0399475097656,316.35009765625,0.10326171666383743,red
