time,ego_x,ego_y,ego_z,traffic_light_x,traffic_light_y,traffic_light_z,traffic_light_status
0,92.37515258789062,-33.89911651611328,0.29419994354248047,95.04000091552734,12.560009956359863,0.10326171666383743,red
1,92.37515258789062,-33.89911651611328,0.0442998893558979,95.04000091552734,12.560009956359863,0.10326171666383743,red
2,92.37654113769531,-33.89820098876953,-0.1077592670917511,95.04000091552734,12.560009956359863,0.10326171666383743,red
3,92.3761978149414,-33.89219284057617,-0.09474612772464752,95.04000091552734,12.560009956359863,0.10326171666383743,red
4,92.3759536743164,-33.88148880004883,-0.06380874663591385,95.04000091552734,12.560009956359863,0.10326171666383743,red
5,92.3758773803711,-33.855796813964844,-0.040989913046360016,95.04000091552734,12.560009956359863,0.10326171666383743,red
6,92.3761978149414,-33.811866760253906,-0.02996593341231346,95.04000091552734,12.560009956359863,0.10326171666383743,red
7,92.37674713134766,-33.75576400756836,-0.026932982727885246,95.04000091552734,12.560009956359863,0.10326171666383743,red
8,92.3766860961914,-33.68430709838867,-0.027307987213134766,95.04000091552734,12.560009956359863,0.10326171666383743,red
9,92.37679290771484,-33.598636627197266,-0.028332995250821114,95.04000091552734,12.560009956359863,0.10326171666383743,red
10,92.37643432617188,-33.494258880615234,-0.028970984742045403,95.04000091552734,12.560009956359863,0.10326171666383743,red
11,92.37588500976562,-33.37147903442383,-0.02922559715807438,95.04000091552734,12.560009956359863,0.10326171666383743,red
12,92.37480163574219,-33.22598648071289,-0.02916269190609455,95.04000091552734,12.560009956359863,0.10326171666383743,red
13,92.37891387939453,-33.06056213378906,-0.029192179441452026,95.04000091552734,12.560009956359863,0.10326171666383743,red
14,92.37773895263672,-32.87586975097656,-0.029118575155735016,95.04000091552734,12.560009956359863,0.10326171666383743,red
15,92.37628936767578,-32.670406341552734,-0.029069289565086365,95.04000091552734,12.560009956359863,0.10326171666383743,red
16,92.3757095336914,-32.445064544677734,-0.029116954654455185,95.04000091552734,12.560009956359863,0.10326171666383743,red
17,92.37519073486328,-32.19990539550781,-0.029143981635570526,95.04000091552734,12.560009956359863,0.10326171666383743,red
18,92.374755859375,-31.934965133666992,-0.029152220115065575,95.04000091552734,12.560009956359863,0.10326171666383743,red
19,92.38282012939453,-31.653892517089844,-0.02934829704463482,95.04000091552734,12.560009956359863,0.10326171666383743,red
20,92.38421630859375,-31.355592727661133,-0.029266510158777237,95.04000091552734,12.560009956359863,0.10326171666383743,red
21,92.38359069824219,-31.038368225097656,-0.029153136536478996,95.04000091552734,12.560009956359863,0.10326171666383743,red
22,92.38404846191406,-30.701663970947266,-0.029156016185879707,95.04000091552734,12.560009956359863,0.10326171666383743,red
23,92.3842544555664,-30.34550666809082,-0.02915973588824272,95.04000091552734,12.560009956359863,0.10326171666383743,red
24,92.38414001464844,-29.970165252685547,-0.029166506603360176,95.04000091552734,12.560009956359863,0.10326171666383743,red
25,92.38368225097656,-29.576215744018555,-0.029188288375735283,95.04000091552734,12.560009956359863,0.10326171666383743,red
26,92.38285064697266,-29.164180755615234,-0.029218310490250587,95.04000091552734,12.560009956359863,0.10326171666383743,red
27,92.38160705566406,-28.734663009643555,-0.029252681881189346,95.04000091552734,12.560009956359863,0.10326171666383743,red
28,92.37995147705078,-28.288297653198242,-0.02928869239985943,95.04000091552734,12.560009956359863,0.10326171666383743,red
29,92.37779998779297,-27.825702667236328,-0.029323672875761986,95.04000091552734,12.560009956359863,0.10326171666383743,red
30,92.3751220703125,-27.3474063873291,-0.02935430407524109,95.04000091552734,12.560009956359863,0.10326171666383743,red
31,92.37187194824219,-26.85379409790039,-0.02937774546444416,95.04000091552734,12.560009956359863,0.10326171666383743,red
32,92.38094329833984,-26.35040283203125,-0.029507139697670937,95.04000091552734,12.560009956359863,0.10326171666383743,red
33,92.38481903076172,-25.845346450805664,-0.02964450791478157,95.04000091552734,12.560009956359863,0.10326171666383743,red
34,92.38206481933594,-25.339046478271484,-0.029716510325670242,95.04000091552734,12.560009956359863,0.10326171666383743,red
35,92.38047790527344,-24.834787368774414,-0.030078087002038956,95.04000091552734,12.560009956359863,0.10326171666383743,red
36,92.3788833618164,-24.321815490722656,-0.029874077066779137,95.04000091552734,12.560009956359863,0.10326171666383743,red
37,92.3770523071289,-23.81178855895996,-0.030045852065086365,95.04000091552734,12.560009956359863,0.10326171666383743,red
38,92.37478637695312,-23.30763816833496,-0.030266474932432175,95.04000091552734,12.560009956359863,0.10326171666383743,red
39,92.37196350097656,-22.806793212890625,-0.030298499390482903,95.04000091552734,12.560009956359863,0.10326171666383743,red
40,92.38130950927734,-22.28270149230957,-0.029521197080612183,95.04000091552734,12.560009956359863,0.10326171666383743,red
41,92.38727569580078,-21.7455997467041,-0.029242876917123795,95.04000091552734,12.560009956359863,0.10326171666383743,red
42,92.38612365722656,-21.21245574951172,-0.029579753056168556,95.04000091552734,12.560009956359863,0.10326171666383743,red
43,92.38548278808594,-20.680885314941406,-0.030011862516403198,95.04000091552734,12.560009956359863,0.10326171666383743,red
44,92.38443756103516,-20.148902893066406,-0.03014983981847763,95.04000091552734,12.560009956359863,0.10326171666383743,red
45,92.38274383544922,-19.61481285095215,-0.030071448534727097,95.04000091552734,12.560009956359863,0.10326171666383743,red
46,92.38043975830078,-19.077348709106445,-0.029938869178295135,95.04000091552734,12.560009956359863,0.10326171666383743,red
