time,ego_x,ego_y,ego_z,traffic_light_x,traffic_light_y,traffic_light_z,traffic_light_status
0,334.8406677246094,-98.09071350097656,0.2941999435424804,331.9900207519531,118.93003845214844,0.1032421886920929,3
1,334.8406066894531,-98.09027099609376,0.0473795682191848,331.9900207519531,118.93003845214844,0.1032421886920929,3
2,334.8406677246094,-98.092041015625,-0.0605265796184539,331.9900207519531,118.93003845214844,0.1032421886920929,3
3,334.8406066894531,-98.0934829711914,-0.0570082850754261,331.9900207519531,118.93003845214844,0.1032421886920929,3
4,334.840576171875,-98.10166931152344,-0.0374347679316997,331.9900207519531,118.93003845214844,0.1032421886920929,3
5,334.8404235839844,-98.1234359741211,-0.0225568376481533,331.9900207519531,118.93003845214844,0.1032421886920929,3
6,334.8402404785156,-98.15660095214844,-0.0138745876029133,331.9900207519531,118.93003845214844,0.1032421886920929,3
7,334.8400573730469,-98.20071411132812,-0.0093487929552793,331.9900207519531,118.93003845214844,0.1032421886920929,3
8,334.84002685546875,-98.25633239746094,-0.0071373744867742,331.9900207519531,118.93003845214844,0.1032421886920929,3
9,334.84002685546875,-98.32579040527344,-0.0060992813669145,331.9900207519531,118.93003845214844,0.1032421886920929,3
10,334.84002685546875,-98.40523529052734,-0.0056201550178229,331.9900207519531,118.93003845214844,0.1032421886920929,3
11,334.84002685546875,-98.49283599853516,-0.0054030609317123,331.9900207519531,118.93003845214844,0.1032421886920929,3
12,334.84002685546875,-98.58723449707033,-0.0053046033717691,331.9900207519531,118.93003845214844,0.1032421886920929,3
13,334.84002685546875,-98.68855285644533,-0.0052618407644331,331.9900207519531,118.93003845214844,0.1032421886920929,3
14,334.84002685546875,-98.79788208007812,-0.0052449414506554,331.9900207519531,118.93003845214844,0.1032421886920929,3
15,334.84002685546875,-98.916015625,-0.005239067133516,331.9900207519531,118.93003845214844,0.1032421886920929,3
16,334.8399963378906,-99.04314422607422,-0.0052370452322065,331.9900207519531,118.93003845214844,0.1032421886920929,3
17,334.8399963378906,-99.1791763305664,-0.0052361679263412,331.9900207519531,118.93003845214844,0.1032421886920929,3
18,334.8399963378906,-99.32392120361328,-0.0052356719970703,331.9900207519531,118.93003845214844,0.1032421886920929,3
19,334.83917236328125,-99.4771499633789,-0.0052350615151226,331.9900207519531,118.93003845214844,0.1032421886920929,3
20,334.8397521972656,-99.63858032226562,-0.005234298761934,331.9900207519531,118.93003845214844,0.1032421886920929,3
21,334.8390808105469,-99.80796813964844,-0.0052335355430841,331.9900207519531,118.93003845214844,0.1032421886920929,3
22,334.8397521972656,-99.98507690429688,-0.0052326200529932,331.9900207519531,118.93003845214844,0.1032421886920929,3
23,334.8390808105469,-100.16964721679688,-0.0052318191155791,331.9900207519531,118.93003845214844,0.1032421886920929,3
24,334.8397521972656,-100.36143493652344,-0.0052309799939394,331.9900207519531,118.93003845214844,0.1032421886920929,3
25,334.83905029296875,-100.56016540527344,-0.0052300645038485,331.9900207519531,118.93003845214844,0.1032421886920929,3
26,334.8397216796875,-100.76566314697266,-0.005229263100773,331.9900207519531,118.93003845214844,0.1032421886920929,3
27,334.8388977050781,-100.97767639160156,-0.0052282330580055,331.9900207519531,118.93003845214844,0.1032421886920929,3
28,334.83721923828125,-101.19598388671876,-0.0052273939363658,331.9900207519531,118.93003845214844,0.1032421886920929,3
29,334.8376770019531,-101.4203872680664,-0.0052266693674027,331.9900207519531,118.93003845214844,0.1032421886920929,3
30,334.83795166015625,-101.65066528320312,-0.005225982517004,331.9900207519531,118.93003845214844,0.1032421886920929,3
31,334.83795166015625,-101.88661193847656,-0.0052252197638154,331.9900207519531,118.93003845214844,0.1032421886920929,3
32,334.8379211425781,-102.12806701660156,-0.0052244565449655,331.9900207519531,118.93003845214844,0.1032421886920929,3
33,334.8379211425781,-102.37476348876952,-0.005223770160228,331.9900207519531,118.93003845214844,0.1032421886920929,3
34,334.8379211425781,-102.62657165527344,-0.0052229687571525,331.9900207519531,118.93003845214844,0.1032421886920929,3
35,334.8379211425781,-102.8832778930664,-0.005222282372415,331.9900207519531,118.93003845214844,0.1032421886920929,3
36,334.8365173339844,-103.14473724365234,-0.0052217100746929,331.9900207519531,118.93003845214844,0.1032421886920929,3
37,334.8371887207031,-103.41072082519533,-0.0052209473215043,331.9900207519531,118.93003845214844,0.1032421886920929,3
38,334.8377380371094,-103.68111419677734,-0.0052203750237822,331.9900207519531,118.93003845214844,0.1032421886920929,3
39,334.8363342285156,-103.95571899414062,-0.0052197645418345,331.9900207519531,118.93003845214844,0.1032421886920929,3
40,334.8370361328125,-104.234375,-0.0052191922441124,331.9900207519531,118.93003845214844,0.1032421886920929,3
41,334.8359680175781,-104.51692962646484,-0.005218505859375,331.9900207519531,118.93003845214844,0.1032421886920929,3
42,334.8367919921875,-104.80325317382812,-0.005218009930104,331.9900207519531,118.93003845214844,0.1032421886920929,3
43,334.8357238769531,-105.09317016601562,-0.0052174758166074,331.9900207519531,118.93003845214844,0.1032421886920929,3
44,334.8365173339844,-105.38658142089844,-0.005217018071562,331.9900207519531,118.93003845214844,0.1032421886920929,3
