time,ego_x,ego_y,ego_z,traffic_light_x,traffic_light_y,traffic_light_z,traffic_light_status
0,124.0321044921875,-59.49590301513672,0.2941999733448028,144.2400360107422,62.28999710083008,0.10420653969049454,1
1,124.0328598022461,-59.49593734741211,0.0474733710289001,144.2400360107422,62.28999710083008,0.10420653969049454,1
2,124.03189086914062,-59.495872497558594,-0.0804677158594131,144.2400360107422,62.28999710083008,0.10420653969049454,1
3,124.0345458984375,-59.49584197998047,-0.0730930715799331,144.2400360107422,62.28999710083008,0.10420653969049454,1
4,124.05770874023438,-59.49578475952149,-0.0441150069236755,144.2400360107422,62.28999710083008,0.10420653969049454,1
5,124.09932708740234,-59.49568176269531,-0.022047309204936,144.2400360107422,62.28999710083008,0.10420653969049454,1
6,124.15567779541016,-59.495262145996094,-0.010309905745089,144.2400360107422,62.28999710083008,0.10420653969049454,1
7,124.22796630859376,-59.49473190307617,-0.0056623076088726,144.2400360107422,62.28999710083008,0.10420653969049454,1
8,124.31549835205078,-59.49437713623047,-0.0045390701852738,144.2400360107422,62.28999710083008,0.10420653969049454,1
9,124.41734313964844,-59.49409103393555,-0.0046977996826171,144.2400360107422,62.28999710083008,0.10420653969049454,1
10,124.53376007080078,-59.49388122558594,-0.0051027298904955,144.2400360107422,62.28999710083008,0.10420653969049454,1
11,124.66533660888672,-59.49368667602539,-0.0054079433903098,144.2400360107422,62.28999710083008,0.10420653969049454,1
12,124.81156158447266,-59.4935188293457,-0.0055677792988717,144.2400360107422,62.28999710083008,0.10420653969049454,1
13,124.97225952148438,-59.49337387084961,-0.0056298826821148,144.2400360107422,62.28999710083008,0.10420653969049454,1
14,125.1473388671875,-59.49322509765625,-0.0056439586915075,144.2400360107422,62.28999710083008,0.10420653969049454,1
15,125.33650207519533,-59.49308395385742,-0.0056404112838208,144.2400360107422,62.28999710083008,0.10420653969049454,1
16,125.53949737548828,-59.4929313659668,-0.0056335064582526,144.2400360107422,62.28999710083008,0.10420653969049454,1
17,125.75604248046876,-59.49278259277344,-0.0056280898861587,144.2400360107422,62.28999710083008,0.10420653969049454,1
18,125.98580932617188,-59.49266052246094,-0.0056243897415697,144.2400360107422,62.28999710083008,0.10420653969049454,1
19,126.22850036621094,-59.4925537109375,-0.0056221769191324,144.2400360107422,62.28999710083008,0.10420653969049454,1
20,126.48383331298828,-59.49247741699219,-0.005620498675853,144.2400360107422,62.28999710083008,0.10420653969049454,1
21,126.75154113769533,-59.492435455322266,-0.0056192395277321,144.2400360107422,62.28999710083008,0.10420653969049454,1
22,127.03132629394533,-59.49241638183594,-0.0056178662925958,144.2400360107422,62.28999710083008,0.10420653969049454,1
23,127.3228988647461,-59.49243927001953,-0.0056165312416851,144.2400360107422,62.28999710083008,0.10420653969049454,1
24,127.62599182128906,-59.49251174926758,-0.0056153484620153,144.2400360107422,62.28999710083008,0.10420653969049454,1
25,127.94007873535156,-59.49259948730469,-0.005613250657916,144.2400360107422,62.28999710083008,0.10420653969049454,1
26,128.26414489746094,-59.49273300170898,-0.0056103896349668,144.2400360107422,62.28999710083008,0.10420653969049454,1
27,128.5985565185547,-59.49297332763672,-0.0056093595921993,144.2400360107422,62.28999710083008,0.10420653969049454,1
28,128.94334411621094,-59.49330520629883,-0.0056090163998305,144.2400360107422,62.28999710083008,0.10420653969049454,1
29,129.29833984375,-59.49372482299805,-0.0056085968390107,144.2400360107422,62.28999710083008,0.10420653969049454,1
30,129.66334533691406,-59.49422073364258,-0.0056077954359352,144.2400360107422,62.28999710083008,0.10420653969049454,1
31,130.0380859375,-59.49479675292969,-0.0056069563142955,144.2400360107422,62.28999710083008,0.10420653969049454,1
32,130.42236328125,-59.49543762207031,-0.0056057358160614,144.2400360107422,62.28999710083008,0.10420653969049454,1
33,130.81590270996094,-59.49463272094727,-0.0056046675890684,144.2400360107422,62.28999710083008,0.10420653969049454,1
34,131.21847534179688,-59.49523162841797,-0.0056035993620753,144.2400360107422,62.28999710083008,0.10420653969049454,1
35,131.6298828125,-59.4948844909668,-0.0056024552322924,144.2400360107422,62.28999710083008,0.10420653969049454,1
36,132.0498504638672,-59.49556350708008,-0.0056013870052993,144.2400360107422,62.28999710083008,0.10420653969049454,1
37,132.47816467285156,-59.495243072509766,-0.005600166041404,144.2400360107422,62.28999710083008,0.10420653969049454,1
38,132.91464233398438,-59.49293899536133,-0.0055992887355387,144.2400360107422,62.28999710083008,0.10420653969049454,1
39,133.35914611816406,-59.49257278442383,-0.0055984877981245,144.2400360107422,62.28999710083008,0.10420653969049454,1
40,133.81150817871094,-59.49302673339844,-0.0055976104922592,144.2400360107422,62.28999710083008,0.10420653969049454,1
41,134.27154541015625,-59.49319839477539,-0.0055967331863939,144.2400360107422,62.28999710083008,0.10420653969049454,1
42,134.73907470703125,-59.49337387084961,-0.0055958935990929,144.2400360107422,62.28999710083008,0.10420653969049454,1
43,135.2139129638672,-59.49363327026367,-0.0055950162932276,144.2400360107422,62.28999710083008,0.10420653969049454,1
44,135.69589233398438,-59.49398422241211,-0.0055941771715879,144.2400360107422,62.28999710083008,0.10420653969049454,1
45,136.18484497070312,-59.49442672729492,-0.005593413952738,144.2400360107422,62.28999710083008,0.10420653969049454,1
46,136.68077087402344,-59.49322128295898,-0.0055930325761437,144.2400360107422,62.28999710083008,0.10420653969049454,1
47,137.18270874023438,-59.49352264404297,-0.0053252028301358,144.2400360107422,62.28999710083008,0.10420653969049454,1
48,137.6850128173828,-59.49427032470703,-0.005322799552232,144.2400360107422,62.28999710083008,0.10420653969049454,1
49,138.19000244140625,-59.49375915527344,-0.0053693386726081,144.2400360107422,62.28999710083008,0.10420653969049454,1
50,138.6953125,-59.49397659301758,-0.0053935241885483,144.2400360107422,62.28999710083008,0.10420653969049454,1
51,139.20437622070312,-59.49488067626953,-0.0053776549175381,144.2400360107422,62.28999710083008,0.10420653969049454,1
52,139.7111358642578,-59.494441986083984,-0.0053794858977198,144.2400360107422,62.28999710083008,0.10420653969049454,1
53,140.22061157226562,-59.4935188293457,-0.0053953169845044,144.2400360107422,62.28999710083008,0.10420653969049454,1
54,140.73606872558594,-59.493919372558594,-0.005412864498794,144.2400360107422,62.28999710083008,0.10420653969049454,1
55,141.2597198486328,-59.49584197998047,-0.0054272459819912,144.2400360107422,62.28999710083008,0.10420653969049454,1
56,141.7928924560547,-59.49772262573242,-0.005437393207103,144.2400360107422,62.28999710083008,0.10420653969049454,1
57,142.33648681640625,-59.49907684326172,-0.0054442211985588,144.2400360107422,62.28999710083008,0.10420653969049454,1
58,142.8910369873047,-59.50011444091797,-0.005448646377772,144.2400360107422,62.28999710083008,0.10420653969049454,1
59,143.45692443847656,-59.50089645385742,-0.0054515455849468,144.2400360107422,62.28999710083008,0.10420653969049454,1
60,144.03440856933594,-59.50142288208008,-0.0054535293020308,144.2400360107422,62.28999710083008,0.10420653969049454,1
61,144.62364196777344,-59.50167846679688,-0.0054548261687159,144.2400360107422,62.28999710083008,0.10420653969049454,1
62,145.22479248046875,-59.50167465209961,-0.0054558562114834,-10000000,-10000000,-10000000,-1
63,145.83799743652344,-59.50141525268555,-0.005456618964672,-10000000,-10000000,-10000000,-1
64,146.46334838867188,-59.50089263916016,-0.0054573439992964,-10000000,-10000000,-10000000,-1
65,147.10096740722656,-59.50014877319336,-0.0054578781127929,-10000000,-10000000,-10000000,-1
66,147.75099182128906,-59.49920654296875,-0.0054583740420639,-10000000,-10000000,-10000000,-1
67,148.410888671875,-59.4953727722168,-0.0054495618678629,-10000000,-10000000,-10000000,-1
68,149.06552124023438,-59.48398208618164,-0.0054082870483398,-10000000,-10000000,-10000000,-1
69,149.701904296875,-59.45686340332031,-0.0053556058555841,-10000000,-10000000,-10000000,-1
70,150.31381225585938,-59.40956497192383,-0.0053153610788285,-10000000,-10000000,-10000000,-1
71,150.8955078125,-59.33745574951172,-0.0052798842079937,-10000000,-10000000,-10000000,-1
72,151.4389190673828,-59.23151397705078,-0.0052537154406309,-10000000,-10000000,-10000000,-1
73,151.943359375,-59.09326934814453,-0.0052386475726962,-10000000,-10000000,-10000000,-1
74,152.40370178222656,-58.91366958618164,-0.0054817199707031,-10000000,-10000000,-10000000,-1
75,152.82411193847656,-58.696083068847656,-0.0055443188175559,-10000000,-10000000,-10000000,-1
76,153.2164764404297,-58.461238861083984,-0.0055205533280968,-10000000,-10000000,-10000000,-1
77,153.58462524414062,-58.21733093261719,-0.0054876706562936,-10000000,-10000000,-10000000,-1
78,153.92979431152344,-57.96644973754883,-0.005471687298268,-10000000,-10000000,-10000000,-1
79,154.2581329345703,-57.706878662109375,-0.0054827877320349,-10000000,-10000000,-10000000,-1
80,154.5768585205078,-57.43526077270508,-0.0055125043727457,-10000000,-10000000,-10000000,-1
81,154.89004516601562,-57.14899444580078,-0.0055436706170439,-10000000,-10000000,-10000000,-1
82,155.19879150390625,-56.84711837768555,-0.0055660246871411,-10000000,-10000000,-10000000,-1
83,155.50253295898438,-56.52930450439453,-0.0055780410766601,-10000000,-10000000,-10000000,-1
84,155.80015563964844,-56.19538497924805,-0.0055832671932876,-10000000,-10000000,-10000000,-1
85,156.090087890625,-55.84518051147461,-0.0055844113230705,-10000000,-10000000,-10000000,-1
86,156.37066650390625,-55.47851943969727,-0.0055834576487541,-10000000,-10000000,-10000000,-1
87,156.6401824951172,-55.09537887573242,-0.0055819321423769,-10000000,-10000000,-10000000,-1
88,156.89666748046875,-54.69613265991211,-0.005578689277172,-10000000,-10000000,-10000000,-1
89,157.13758850097656,-54.2823371887207,-0.0055720899254083,-10000000,-10000000,-10000000,-1
90,157.3603057861328,-53.8564338684082,-0.0055622481741011,-10000000,-10000000,-10000000,-1
91,157.562744140625,-53.42086791992188,-0.0055514904670417,-10000000,-10000000,-10000000,-1
92,157.74362182617188,-52.97772216796875,-0.0055421064607799,-10000000,-10000000,-10000000,-1
93,157.90216064453125,-52.52880096435547,-0.0055350111797451,-10000000,-10000000,-10000000,-1
